2025-10-02 07:31:21,NO_SIGNAL,118560.0,SKIPPED
2025-10-02 07:32:21,NO_SIGNAL,118572.09,SKIPPED
2025-10-02 07:33:21,NO_SIGNAL,118583.93,SKIPPED
2025-10-02 07:34:21,NO_SIGNAL,118556.44,SKIPPED
2025-10-02 07:35:06,NO_SIGNAL,118556.44,SKIPPED
2025-10-02 07:36:06,NO_SIGNAL,118556.45,SKIPPED
2025-10-02 07:37:06,NO_SIGNAL,118502.03,SKIPPED
2025-10-02 07:38:07,NO_SIGNAL,118530.98,SKIPPED
2025-10-02 07:39:07,NO_SIGNAL,118502.05,SKIPPED
2025-10-02 07:40:07,NO_SIGNAL,118498.47,SKIPPED
2025-10-02 07:41:07,NO_SIGNAL,118498.38,SKIPPED
2025-10-02 07:42:08,NO_SIGNAL,118497.19,SKIPPED
2025-10-02 07:42:38,NO_SIGNAL,118481.73,SKIPPED
2025-10-02 07:43:38,NO_SIGNAL,118432.65,SKIPPED
2025-10-02 07:44:39,NO_SIGNAL,118581.74,SKIPPED
2025-10-02 07:45:39,NO_SIGNAL,118558.68,SKIPPED
2025-10-02 07:46:39,NO_SIGNAL,118518.24,SKIPPED
2025-10-02 07:47:40,NO_SIGNAL,118522.0,SKIPPED
2025-10-02 07:48:40,NO_SIGNAL,118550.02,SKIPPED
2025-10-02 07:49:31,NO_SIGNAL,118618.73,SKIPPED
2025-10-02 07:50:31,NO_SIGNAL,118650.27,SKIPPED
2025-10-02 07:51:31,NO_SIGNAL,118628.32,SKIPPED
2025-10-02 07:52:31,NO_SIGNAL,118595.0,SKIPPED
2025-10-02 07:53:32,NO_SIGNAL,118630.42,SKIPPED
2025-10-02 07:54:32,NO_SIGNAL,118619.99,SKIPPED
2025-10-02 07:55:32,NO_SIGNAL,118576.19,SKIPPED
2025-10-02 07:56:32,NO_SIGNAL,118562.14,SKIPPED
2025-10-02 07:57:33,NO_SIGNAL,118539.51,SKIPPED
2025-10-02 07:58:33,NO_SIGNAL,118612.0,SKIPPED
2025-10-02 07:59:33,NO_SIGNAL,118663.55,SKIPPED
2025-10-02 08:00:34,NO_SIGNAL,118677.31,SKIPPED
2025-10-02 08:01:34,NO_SIGNAL,118670.0,SKIPPED
2025-10-02 08:02:34,NO_SIGNAL,118670.01,SKIPPED
2025-10-02 08:03:34,NO_SIGNAL,118662.46,SKIPPED
2025-10-02 08:04:31,NO_SIGNAL,118653.92,SKIPPED
2025-10-02 08:05:31,NO_SIGNAL,118620.01,SKIPPED
2025-10-02 08:06:31,NO_SIGNAL,118625.26,SKIPPED
2025-10-02 08:07:32,NO_SIGNAL,118607.36,SKIPPED
2025-10-02 08:08:32,NO_SIGNAL,118566.99,SKIPPED
2025-10-02 08:09:32,NO_SIGNAL,118559.78,SKIPPED
2025-10-02 08:10:33,NO_SIGNAL,118599.99,SKIPPED
2025-10-02 08:11:33,NO_SIGNAL,118582.93,SKIPPED
2025-10-02 08:12:33,NO_SIGNAL,118582.92,SKIPPED
2025-10-02 08:13:33,NO_SIGNAL,118505.31,SKIPPED
2025-10-02 08:14:34,NO_SIGNAL,118540.57,SKIPPED
2025-10-02 08:15:34,NO_SIGNAL,118530.3,SKIPPED
2025-10-02 08:16:34,NO_SIGNAL,118520.54,SKIPPED
2025-10-02 08:17:35,NO_SIGNAL,118520.54,SKIPPED
2025-10-02 08:18:35,NO_SIGNAL,118489.76,SKIPPED
2025-10-02 08:19:35,NO_SIGNAL,118450.0,SKIPPED
2025-10-02 08:20:35,NO_SIGNAL,118453.06,SKIPPED
2025-10-02 08:21:36,NO_SIGNAL,118448.25,SKIPPED
2025-10-02 08:22:36,NO_SIGNAL,118430.42,SKIPPED
2025-10-02 08:23:36,NO_SIGNAL,118415.39,SKIPPED
2025-10-02 08:24:37,NO_SIGNAL,118508.61,SKIPPED
2025-10-02 08:25:37,NO_SIGNAL,118519.99,SKIPPED
2025-10-02 08:26:37,NO_SIGNAL,118591.29,SKIPPED
2025-10-02 08:27:37,NO_SIGNAL,118604.47,SKIPPED
2025-10-02 08:28:38,NO_SIGNAL,118570.71,SKIPPED
2025-10-02 08:30:40,NO_SIGNAL,118582.21,SKIPPED
2025-10-02 08:31:40,NO_SIGNAL,118511.0,SKIPPED
2025-10-02 08:32:40,NO_SIGNAL,118530.53,SKIPPED
2025-10-02 08:33:40,NO_SIGNAL,118603.72,SKIPPED
2025-10-02 08:34:41,NO_SIGNAL,118489.76,SKIPPED
2025-10-02 08:35:41,NO_SIGNAL,118490.29,SKIPPED
2025-10-02 08:36:41,NO_SIGNAL,118489.51,SKIPPED
2025-10-02 08:37:42,NO_SIGNAL,118465.31,SKIPPED
2025-10-02 08:38:42,NO_SIGNAL,118454.35,SKIPPED
2025-10-02 08:39:42,NO_SIGNAL,118427.42,SKIPPED
2025-10-02 08:40:43,NO_SIGNAL,118432.65,SKIPPED
2025-10-02 08:41:43,NO_SIGNAL,118513.94,SKIPPED
2025-10-02 08:42:43,NO_SIGNAL,118531.01,SKIPPED
2025-10-02 08:43:43,NO_SIGNAL,118513.94,SKIPPED
2025-10-02 08:44:44,NO_SIGNAL,118474.46,SKIPPED
2025-10-02 08:45:44,NO_SIGNAL,118469.13,SKIPPED
2025-10-02 08:46:44,NO_SIGNAL,118474.46,SKIPPED
2025-10-02 08:47:45,NO_SIGNAL,118445.37,SKIPPED
2025-10-02 08:48:45,NO_SIGNAL,118447.87,SKIPPED
2025-10-02 08:49:45,NO_SIGNAL,118382.68,SKIPPED
2025-10-02 08:50:45,NO_SIGNAL,118382.43,SKIPPED
2025-10-02 08:51:46,NO_SIGNAL,118382.44,SKIPPED
2025-10-02 08:52:46,NO_SIGNAL,118382.43,SKIPPED
2025-10-02 08:53:46,NO_SIGNAL,118358.45,SKIPPED
2025-10-02 08:54:47,NO_SIGNAL,118352.05,SKIPPED
2025-10-02 08:55:47,NO_SIGNAL,118329.99,SKIPPED
2025-10-02 08:56:47,NO_SIGNAL,118329.99,SKIPPED
2025-10-02 08:57:48,NO_SIGNAL,118383.29,SKIPPED
2025-10-02 08:58:48,NO_SIGNAL,118377.43,SKIPPED
2025-10-02 08:59:49,NO_SIGNAL,118377.34,SKIPPED
2025-10-02 09:00:49,NO_SIGNAL,118377.34,SKIPPED
2025-10-02 09:01:50,NO_SIGNAL,118345.63,SKIPPED
2025-10-02 09:02:50,NO_SIGNAL,118335.49,SKIPPED
2025-10-02 09:03:51,NO_SIGNAL,118343.99,SKIPPED
2025-10-02 09:04:51,NO_SIGNAL,118343.99,SKIPPED
2025-10-02 09:05:51,NO_SIGNAL,118414.99,SKIPPED
2025-10-02 09:06:52,NO_SIGNAL,118440.73,SKIPPED
2025-10-02 09:07:52,NO_SIGNAL,118441.04,SKIPPED
2025-10-02 09:08:52,NO_SIGNAL,118514.29,SKIPPED
2025-10-02 09:09:52,NO_SIGNAL,118461.74,SKIPPED
2025-10-02 09:10:53,NO_SIGNAL,118468.58,SKIPPED
2025-10-02 09:11:53,NO_SIGNAL,118468.58,SKIPPED
2025-10-02 09:12:53,NO_SIGNAL,118414.99,SKIPPED
2025-10-02 09:13:54,NO_SIGNAL,118415.0,SKIPPED
2025-10-02 09:14:54,NO_SIGNAL,118414.99,SKIPPED
2025-10-02 09:15:54,NO_SIGNAL,118447.49,SKIPPED
2025-10-02 09:16:54,NO_SIGNAL,118425.42,SKIPPED
2025-10-02 09:17:55,NO_SIGNAL,118425.43,SKIPPED
2025-10-02 09:18:55,NO_SIGNAL,118425.41,SKIPPED
2025-10-02 09:19:55,NO_SIGNAL,118425.37,SKIPPED
2025-10-02 09:20:56,NO_SIGNAL,118452.83,SKIPPED
2025-10-02 09:21:56,NO_SIGNAL,118440.01,SKIPPED
2025-10-02 09:22:56,NO_SIGNAL,118430.0,SKIPPED
2025-10-02 09:23:57,NO_SIGNAL,118434.67,SKIPPED
2025-10-02 09:24:57,NO_SIGNAL,118420.0,SKIPPED
2025-10-02 09:25:57,NO_SIGNAL,118440.01,SKIPPED
2025-10-02 09:26:57,NO_SIGNAL,118458.54,SKIPPED
2025-10-02 09:27:58,NO_SIGNAL,118445.09,SKIPPED
2025-10-02 09:28:58,NO_SIGNAL,118495.02,SKIPPED
2025-10-02 09:29:58,NO_SIGNAL,118471.23,SKIPPED
2025-10-02 09:30:59,NO_SIGNAL,118549.84,SKIPPED
2025-10-02 09:31:59,NO_SIGNAL,118533.42,SKIPPED
2025-10-02 09:32:59,NO_SIGNAL,118575.26,SKIPPED
2025-10-02 09:33:59,NO_SIGNAL,118539.59,SKIPPED
2025-10-02 09:35:00,NO_SIGNAL,118566.77,SKIPPED
2025-10-02 09:36:00,NO_SIGNAL,118566.59,SKIPPED
2025-10-02 09:37:00,NO_SIGNAL,118547.78,SKIPPED
2025-10-02 09:38:01,NO_SIGNAL,118543.6,SKIPPED
2025-10-02 09:39:01,NO_SIGNAL,118564.62,SKIPPED
2025-10-02 09:40:01,NO_SIGNAL,118542.08,SKIPPED
2025-10-02 09:42:03,NO_SIGNAL,118612.31,SKIPPED
2025-10-02 09:43:03,NO_SIGNAL,118671.26,SKIPPED
2025-10-02 09:44:03,NO_SIGNAL,118640.87,SKIPPED
2025-10-02 09:45:04,NO_SIGNAL,118640.99,SKIPPED
2025-10-02 09:46:04,NO_SIGNAL,118583.82,SKIPPED
2025-10-02 09:47:04,NO_SIGNAL,118542.63,SKIPPED
2025-10-02 09:48:04,NO_SIGNAL,118523.11,SKIPPED
2025-10-02 09:49:05,NO_SIGNAL,118570.92,SKIPPED
2025-10-02 09:50:05,NO_SIGNAL,118570.92,SKIPPED
2025-10-02 09:51:05,NO_SIGNAL,118555.6,SKIPPED
2025-10-02 09:52:06,NO_SIGNAL,118565.54,SKIPPED
2025-10-02 09:53:06,NO_SIGNAL,118567.2,SKIPPED
2025-10-02 09:54:06,NO_SIGNAL,118576.39,SKIPPED
2025-10-02 09:55:06,NO_SIGNAL,118576.38,SKIPPED
2025-10-02 09:56:07,NO_SIGNAL,118576.39,SKIPPED
2025-10-02 09:57:07,NO_SIGNAL,118576.38,SKIPPED
2025-10-02 09:58:07,NO_SIGNAL,118605.0,SKIPPED
2025-10-02 09:59:08,NO_SIGNAL,118636.0,SKIPPED
2025-10-02 10:00:08,NO_SIGNAL,118653.79,SKIPPED
2025-10-02 10:01:08,NO_SIGNAL,118610.26,SKIPPED
2025-10-02 10:02:09,NO_SIGNAL,118596.98,SKIPPED
2025-10-02 10:03:09,NO_SIGNAL,118595.0,SKIPPED
2025-10-02 10:04:09,NO_SIGNAL,118642.0,SKIPPED
2025-10-02 10:05:09,NO_SIGNAL,118660.17,SKIPPED
2025-10-02 10:06:10,NO_SIGNAL,118637.89,SKIPPED
2025-10-02 10:07:10,NO_SIGNAL,118582.21,SKIPPED
2025-10-02 10:08:10,NO_SIGNAL,118550.01,SKIPPED
2025-10-02 10:10:12,BUY,118666.87,SKIPPED
2025-10-02 10:11:12,NO_SIGNAL,118661.19,SKIPPED
2025-10-02 10:12:12,NO_SIGNAL,118660.39,SKIPPED
2025-10-02 10:14:23,NO_SIGNAL,118660.39,SKIPPED
2025-10-02 10:15:23,NO_SIGNAL,118647.44,SKIPPED
2025-10-02 10:16:23,NO_SIGNAL,118641.46,SKIPPED
2025-10-02 10:17:24,NO_SIGNAL,118648.03,SKIPPED
2025-10-02 10:18:24,NO_SIGNAL,118623.99,SKIPPED
2025-10-02 10:19:24,NO_SIGNAL,118623.99,SKIPPED
2025-10-02 10:20:25,NO_SIGNAL,118592.79,SKIPPED
2025-10-02 10:21:25,NO_SIGNAL,118565.07,SKIPPED
2025-10-02 10:22:25,NO_SIGNAL,118545.2,SKIPPED
2025-10-02 10:23:25,NO_SIGNAL,118520.77,SKIPPED
2025-10-02 10:24:26,NO_SIGNAL,118499.98,SKIPPED
2025-10-02 10:25:26,NO_SIGNAL,118500.0,SKIPPED
2025-10-02 10:26:26,NO_SIGNAL,118499.99,SKIPPED
2025-10-02 10:27:27,NO_SIGNAL,118521.63,SKIPPED
2025-10-02 10:28:27,NO_SIGNAL,118521.62,SKIPPED
2025-10-02 10:29:27,NO_SIGNAL,118521.62,SKIPPED
2025-10-02 10:30:27,NO_SIGNAL,118521.62,SKIPPED
