
2025-10-03 14:51:47,BTCUSDT,BUY,0.0100,Simulated @ 120374.72
2025-10-03 14:52:48,BTCUSDT,SELL,0.0100,Simulated @ 120428.22
2025-10-03 14:53:20,BTCUSDT,SELL,0.0100,Simulated @ 120440.0
2025-10-03 14:53:51,BTCUSDT,SELL,0.0100,Simulated @ 120438.04
2025-10-03 16:12:41,BTCUSDT,BUY,0.0100,Simulated @ 120258.92
2025-10-03 16:16:49,BTCUSDT,BUY,0.0100,Simulated @ 120287.11
2025-10-03 16:17:20,BTCUSDT,BUY,0.0100,Simulated @ 120302.19
2025-10-03 16:17:51,BTCUSDT,BUY,0.0100,Simulated @ 120317.98
2025-10-03 16:21:27,BTCUSDT,BUY,0.0100,Simulated @ 120399.99
2025-10-03 16:22:29,BTCUSDT,SELL,0.0100,Simulated @ 120440.78
2025-10-03 16:23:01,BTCUSDT,SELL,0.0100,Simulated @ 120449.97
2025-10-03 16:23:32,BTCUSDT,SELL,0.0100,Simulated @ 120465.64
2025-10-03 16:26:37,BTCUSDT,SELL,0.0100,Simulated @ 120518.35
2025-10-03 16:27:08,BTCUSDT,SELL,0.0100,Simulated @ 120521.65
2025-10-03 16:27:39,BTCUSDT,SELL,0.0100,Simulated @ 120526.41
2025-10-03 16:28:11,BTCUSDT,SELL,0.0100,Simulated @ 120544.99
2025-10-03 16:28:42,BTCUSDT,SELL,0.0100,Simulated @ 120545.0
2025-10-03 16:32:18,BTCUSDT,BUY,0.0100,Simulated @ 120555.45
2025-10-03 16:52:12,BTCUSDT,BUY,0.0100,Simulated @ 120547.0
2025-10-03 17:25:08,BTCUSDT,BUY,0.0100,Simulated @ 120307.04
2025-10-03 17:25:39,BTCUSDT,SELL,0.0100,Simulated @ 120335.09
2025-10-03 17:26:11,BTCUSDT,SELL,0.0100,Simulated @ 120360.19
2025-10-03 17:26:42,BTCUSDT,SELL,0.0100,Simulated @ 120374.71
2025-10-03 17:27:13,BTCUSDT,SELL,0.0100,Simulated @ 120396.57
2025-10-03 17:27:44,BTCUSDT,SELL,0.0100,Simulated @ 120392.13
2025-10-03 17:28:15,BTCUSDT,SELL,0.0100,Simulated @ 120363.01
2025-10-03 17:28:46,BTCUSDT,SELL,0.0100,Simulated @ 120457.15
2025-10-03 17:29:17,BTCUSDT,SELL,0.0100,Simulated @ 120431.43
2025-10-03 17:29:48,BTCUSDT,SELL,0.0100,Simulated @ 120411.16
2025-10-03 17:36:30,BTCUSDT,BUY,0.0100,Simulated @ 120499.86
2025-10-03 17:37:32,BTCUSDT,BUY,0.0100,Simulated @ 120509.99
2025-10-03 17:38:03,BTCUSDT,BUY,0.0100,Simulated @ 120559.99
2025-10-03 17:38:34,BTCUSDT,SELL,0.0100,Simulated @ 120665.99
2025-10-03 17:39:05,BTCUSDT,SELL,0.0100,Simulated @ 120691.53
2025-10-03 17:39:36,BTCUSDT,SELL,0.0100,Simulated @ 120654.58
